,Tarih,USD,EUR,GBP
1882,21-03-2012,1.8075,2.3862,2.8648
1883,22-03-2012,1.8054,2.3918,2.8631
1884,23-03-2012,1.8018,2.371,2.847
1885,26-03-2012,1.7918,2.3736,2.8399
1886,27-03-2012,1.7859,2.3651,2.8298
1887,28-03-2012,1.7762,2.3715,2.8353
1888,29-03-2012,1.7738,2.3685,2.8233
1889,30-03-2012,1.7717,2.3554,2.8144
1890,02-04-2012,1.7729,2.3664,2.8367
1891,03-04-2012,1.7723,2.3654,2.841
1892,04-04-2012,1.7694,2.3591,2.8322
1893,05-04-2012,1.7816,2.3457,2.8279
1894,06-04-2012,1.7864,2.3393,2.8317
1895,09-04-2012,1.7837,2.3317,2.8265
1896,10-04-2012,1.7887,2.3387,2.8375
1897,11-04-2012,1.7921,2.3458,2.8391
1898,12-04-2012,1.7981,2.3602,2.859
1899,13-04-2012,1.7916,2.3532,2.855
1900,16-04-2012,1.7832,2.3467,2.8404
1901,17-04-2012,1.7925,2.3343,2.8376
1902,18-04-2012,1.7824,2.3426,2.8404
1903,19-04-2012,1.7827,2.3335,2.844
1904,20-04-2012,1.78,2.3353,2.8551
1905,23-04-2012,,,
1906,24-04-2012,1.7829,2.3486,2.8684
1907,25-04-2012,1.7798,2.3433,2.8731
1908,26-04-2012,1.7661,2.3338,2.8456
1909,27-04-2012,1.7569,2.3235,2.8433
1910,30-04-2012,1.7535,2.3173,2.8415
1911,01-05-2012,,,
1912,02-05-2012,1.7489,2.3132,2.8442
1913,03-05-2012,1.7515,2.3055,2.8357
1914,04-05-2012,1.7511,2.3007,2.8321
1915,07-05-2012,1.7483,2.2961,2.8268
1916,08-05-2012,1.7567,2.288,2.8371
1917,09-05-2012,1.7555,2.2857,2.833
1918,10-05-2012,1.78,2.3087,2.8679
1919,11-05-2012,1.7788,2.3036,2.8679
1920,14-05-2012,1.7797,2.3024,2.8654
1921,15-05-2012,1.7985,2.315,2.8891
1922,16-05-2012,1.797,2.3094,2.8865
1923,17-05-2012,1.8169,2.3117,2.894
1924,18-05-2012,1.816,2.3062,2.8796
1925,21-05-2012,1.8236,2.3158,2.8814
1926,22-05-2012,1.8207,2.3249,2.8776
1927,23-05-2012,1.817,2.3205,2.8685
1928,24-05-2012,1.8387,2.3264,2.8903
1929,25-05-2012,1.839,2.3112,2.883
1930,28-05-2012,1.8319,2.3028,2.8705
1931,29-05-2012,1.8256,2.2962,2.8641
1932,30-05-2012,1.8269,2.2918,2.865
1933,31-05-2012,1.8307,2.2794,2.8518
1934,01-06-2012,1.8404,2.284,2.8526
1935,04-06-2012,1.8589,2.2926,2.8454
1936,05-06-2012,1.843,2.2904,2.8331
1937,06-06-2012,1.8419,2.2897,2.8254
1938,07-06-2012,1.8311,2.2894,2.8317
1939,08-06-2012,1.8193,2.288,2.821
1940,11-06-2012,1.8269,2.2774,2.8167
1941,12-06-2012,1.8083,2.2746,2.8098
1942,13-06-2012,1.8198,2.2753,2.8218
1943,14-06-2012,1.8164,2.2767,2.8263
1944,15-06-2012,1.8141,2.2804,2.813
1945,18-06-2012,1.8066,2.2805,2.8054
1946,19-06-2012,1.8015,2.2782,2.8221
1947,20-06-2012,1.7977,2.2672,2.8148
1948,21-06-2012,1.7845,2.2654,2.806
1949,22-06-2012,1.7895,2.268,2.8094
1950,25-06-2012,1.7978,2.255,2.8045
1951,26-06-2012,1.8123,2.2633,2.8179
1952,27-06-2012,1.8111,2.2631,2.8266
1953,28-06-2012,1.8011,2.2496,2.8118
1954,29-06-2012,1.8153,2.259,2.8228
1955,02-07-2012,1.8065,2.2742,2.8216
1956,03-07-2012,1.7992,2.2713,2.8188
1957,04-07-2012,1.7925,2.2554,2.8105
1958,05-07-2012,1.7933,2.2552,2.8051
1959,06-07-2012,1.8008,2.2504,2.8043
1960,09-07-2012,1.8095,2.2401,2.8101
1961,10-07-2012,1.8134,2.2297,2.8085
1962,11-07-2012,1.8106,2.2276,2.8094
1963,12-07-2012,1.8012,2.2106,2.8012
1964,13-07-2012,1.8077,2.206,2.7928
1965,16-07-2012,1.8097,2.2069,2.7943
1966,17-07-2012,1.8048,2.2024,2.8029
1967,18-07-2012,1.8003,2.2126,2.8133
1968,19-07-2012,1.7997,2.2058,2.8097
1969,20-07-2012,1.7939,2.2057,2.812
1970,23-07-2012,1.7967,2.1998,2.8191
1971,24-07-2012,1.8101,2.1916,2.8115
1972,25-07-2012,1.8162,2.198,2.8161
1973,26-07-2012,1.8161,2.2028,2.8154
1974,27-07-2012,1.8142,2.211,2.821
1975,30-07-2012,1.81,2.2227,2.841
1976,31-07-2012,1.8011,2.2087,2.826
1977,01-08-2012,1.7864,2.1929,2.8009
1978,02-08-2012,1.7856,2.1988,2.7921
1979,03-08-2012,1.7896,2.1979,2.7839
1980,06-08-2012,1.7795,2.1778,2.7672
1981,07-08-2012,1.7708,2.1893,2.7565
1982,08-08-2012,1.7733,2.2022,2.7724
1983,09-08-2012,1.7808,2.2015,2.7807
1984,10-08-2012,1.7758,2.1892,2.7781
1985,13-08-2012,1.7812,2.1856,2.7772
1986,14-08-2012,1.782,2.1956,2.7936
1987,15-08-2012,1.786,2.2085,2.8043
1988,16-08-2012,1.7933,2.2075,2.8109
1989,17-08-2012,1.7896,2.1972,2.807
1990,20-08-2012,,,
1991,21-08-2012,,,
1992,22-08-2012,1.79,2.2129,2.8114
1993,23-08-2012,1.7868,2.2265,2.821
1994,24-08-2012,1.7844,2.2407,2.8328
1995,27-08-2012,1.7903,2.2423,2.8347
1996,28-08-2012,1.7916,2.2436,2.832
1997,29-08-2012,1.7928,2.2473,2.8293
1998,30-08-2012,,,
1999,31-08-2012,1.807,2.2683,2.8584
2000,03-09-2012,1.8111,2.275,2.8643
2001,04-09-2012,1.8119,2.278,2.8768
2002,05-09-2012,1.8092,2.2792,2.8733
2003,06-09-2012,1.8152,2.2763,2.8801
2004,07-09-2012,1.8097,2.2833,2.8777
2005,10-09-2012,1.7981,2.2826,2.8683
2006,11-09-2012,1.7921,2.2911,2.865
2007,12-09-2012,1.7949,2.2968,2.8749
2008,13-09-2012,1.7932,2.3126,2.8856
2009,14-09-2012,1.8011,2.3256,2.9009
2010,17-09-2012,1.7862,2.3332,2.8945
2011,18-09-2012,1.7888,2.3442,2.9005
2012,19-09-2012,1.7933,2.344,2.9114
2013,20-09-2012,1.7838,2.3248,2.895
2014,21-09-2012,1.7928,2.3229,2.9011
2015,24-09-2012,1.7866,2.3213,2.9043
2016,25-09-2012,1.7915,2.3145,2.9035
2017,26-09-2012,1.7859,2.3074,2.8991
2018,27-09-2012,1.7852,2.2964,2.8864
2019,28-09-2012,1.782,2.2929,2.8851
2020,01-10-2012,1.7847,2.3085,2.8936
2021,02-10-2012,1.7881,2.3038,2.8855
2022,03-10-2012,1.7843,2.3041,2.881
2023,04-10-2012,1.7845,2.3049,2.8739
2024,05-10-2012,1.7973,2.3268,2.8947
2025,08-10-2012,1.7893,2.3279,2.895
2026,09-10-2012,1.8011,2.334,2.8913
2027,10-10-2012,1.8062,2.3368,2.8927
2028,11-10-2012,1.8082,2.3279,2.8939
2029,12-10-2012,1.8039,2.3263,2.8901
2030,15-10-2012,1.7989,2.3333,2.8877
2031,16-10-2012,1.8008,2.3342,2.8915
2032,17-10-2012,1.8004,2.3425,2.8968
2033,18-10-2012,1.7927,2.3515,2.8945
2034,19-10-2012,1.7913,2.3476,2.8905
2035,22-10-2012,1.789,2.3351,2.8705
2036,23-10-2012,1.7863,2.3322,2.8642
2037,24-10-2012,1.7915,2.333,2.8652
2038,25-10-2012,,,
2039,26-10-2012,,,
2040,29-10-2012,,,
2041,30-10-2012,1.7915,2.333,2.8652
2042,31-10-2012,1.7928,2.3216,2.8794
2043,01-11-2012,1.7853,2.321,2.8759
2044,02-11-2012,1.7842,2.3113,2.8821
2045,05-11-2012,1.7819,2.2958,2.865
2046,06-11-2012,1.7802,2.2765,2.8431
2047,07-11-2012,1.7682,2.2615,2.8245
2048,08-11-2012,1.7681,2.2655,2.8272
2049,09-11-2012,1.7761,2.2626,2.8345
2050,12-11-2012,1.7808,2.2663,2.84
2051,13-11-2012,1.7883,2.2743,2.8403
2052,14-11-2012,1.7968,2.2793,2.8542
2053,15-11-2012,1.7936,2.2846,2.8466
2054,16-11-2012,1.7919,2.2859,2.8376
2055,19-11-2012,1.7928,2.2838,2.8437
2056,20-11-2012,1.7932,2.2892,2.8503
2057,21-11-2012,1.7908,2.2936,2.8501
2058,22-11-2012,1.7905,2.2906,2.8496
2059,23-11-2012,1.7909,2.3047,2.8566
2060,26-11-2012,1.7902,2.3099,2.8526
2061,27-11-2012,1.7864,2.316,2.86
2062,28-11-2012,1.7856,2.3139,2.8609
2063,29-11-2012,1.7844,2.3037,2.853
2064,30-11-2012,1.7797,2.3108,2.8501
2065,03-12-2012,1.7774,2.3114,2.8497
2066,04-12-2012,1.7791,2.3196,2.856
2067,05-12-2012,1.7773,2.3242,2.8635
2068,06-12-2012,1.7764,2.3255,2.8595
2069,07-12-2012,1.7809,2.3273,2.8675
2070,10-12-2012,1.7829,2.3044,2.8558
2071,11-12-2012,1.7828,2.3021,2.8599
2072,12-12-2012,1.7771,2.3055,2.8576
2073,13-12-2012,1.7708,2.3064,2.8558
2074,14-12-2012,1.7706,2.3135,2.8551
2075,17-12-2012,1.7738,2.3216,2.8594
2076,18-12-2012,1.7747,2.3353,2.8743
2077,19-12-2012,1.7745,2.3381,2.8758
2078,20-12-2012,1.7721,2.3521,2.8855
2079,21-12-2012,1.7763,2.353,2.8882
2080,24-12-2012,1.7869,2.3605,2.9003
2081,25-12-2012,1.7893,2.3651,2.895
2082,26-12-2012,1.7877,2.3586,2.8796
2083,27-12-2012,1.7848,2.3566,2.8787
2084,28-12-2012,1.7829,2.3657,2.8823
2085,31-12-2012,1.7826,2.3517,2.8708
2086,01-01-2013,,,
2087,02-01-2013,1.7776,2.3452,2.8733
2088,03-01-2013,1.7708,2.3479,2.8866
2089,04-01-2013,1.7729,2.3263,2.8696
2090,07-01-2013,1.78,2.3168,2.8533
2091,08-01-2013,1.7736,2.3126,2.8471
2092,09-01-2013,1.7705,2.3214,2.8466
2093,10-01-2013,1.7692,2.3118,2.8375
2094,11-01-2013,1.7668,2.313,2.8328
2095,14-01-2013,1.7624,2.3394,2.8416
2096,15-01-2013,1.7612,2.3535,2.8349
2097,16-01-2013,1.7629,2.3534,2.8311
2098,17-01-2013,1.762,2.3419,2.8219
2099,18-01-2013,1.751,2.3377,2.804
2100,21-01-2013,1.7496,2.3353,2.7878
2101,22-01-2013,1.754,2.3353,2.7841
2102,23-01-2013,1.7572,2.3431,2.7839
2103,24-01-2013,1.7622,2.3485,2.7928
2104,25-01-2013,1.7625,2.3498,2.7882
2105,28-01-2013,1.7571,2.3616,2.7732
2106,29-01-2013,1.7597,2.3654,2.7667
2107,30-01-2013,1.7629,2.3695,2.7705
2108,31-01-2013,1.7588,2.3805,2.7716
2109,01-02-2013,1.7548,2.3787,2.7736
2110,04-02-2013,1.7462,2.3828,2.7638
2111,05-02-2013,1.7459,2.3708,2.744
2112,06-02-2013,1.7509,2.3707,2.759
2113,07-02-2013,1.7569,2.3764,2.7495
2114,08-02-2013,1.7601,2.3873,2.7634
2115,11-02-2013,1.7635,2.3636,2.7794
2116,12-02-2013,1.7647,2.3624,2.7712
2117,13-02-2013,1.7667,2.3711,2.7563
2118,14-02-2013,1.759,2.3712,2.7449
2119,15-02-2013,1.7619,2.3522,2.7314
2120,18-02-2013,1.7675,2.3558,2.7341
2121,19-02-2013,1.7651,2.357,2.726
2122,20-02-2013,1.7698,2.3624,2.7352
2123,21-02-2013,1.776,2.3791,2.72
2124,22-02-2013,1.7911,2.3634,2.7227
2125,25-02-2013,1.7904,2.3636,2.7297
2126,26-02-2013,1.7961,2.3823,2.7148
2127,27-02-2013,1.8069,2.364,2.7354
2128,28-02-2013,1.805,2.3627,2.7271
2129,01-03-2013,1.7955,2.356,2.7218
2130,04-03-2013,1.801,2.3473,2.7089
2131,05-03-2013,1.8021,2.343,2.7057
2132,06-03-2013,1.7949,2.3409,2.7161
2133,07-03-2013,1.7914,2.3356,2.6989
2134,08-03-2013,1.7969,2.3396,2.6932
2135,11-03-2013,1.7949,2.3512,2.6925
2136,12-03-2013,1.8028,2.3438,2.6819
2137,13-03-2013,1.8021,2.347,2.677
2138,14-03-2013,1.806,2.3496,2.6964
2139,15-03-2013,1.8129,2.3456,2.7042
2140,18-03-2013,1.8085,2.3608,2.7341
2141,19-03-2013,1.8137,2.3479,2.7368
2142,20-03-2013,1.8151,2.3491,2.738
2143,21-03-2013,1.8187,2.3507,2.7456
2144,22-03-2013,1.8151,2.3426,2.7481
2145,25-03-2013,1.8174,2.351,2.756
2146,26-03-2013,1.814,2.3551,2.7548
2147,27-03-2013,1.8168,2.3379,2.7515
2148,28-03-2013,1.8176,2.3257,2.7452
2149,29-03-2013,1.8137,2.3206,2.743
2150,01-04-2013,1.8087,2.3189,2.7441
2151,02-04-2013,1.8099,2.3193,2.7466
2152,03-04-2013,1.8049,2.3173,2.7375
2153,04-04-2013,1.8061,2.3153,2.7253
2154,05-04-2013,1.8075,2.3149,2.7215
2155,08-04-2013,1.8007,2.3287,2.7371
2156,09-04-2013,1.7881,2.3268,2.7338
2157,10-04-2013,1.783,2.325,2.7231
2158,11-04-2013,1.7834,2.3371,2.7287
2159,12-04-2013,1.7849,2.3389,2.7395
2160,15-04-2013,1.7883,2.3361,2.7432
2161,16-04-2013,1.789,2.339,2.7368
2162,17-04-2013,1.7921,2.3452,2.7379
2163,18-04-2013,1.7887,2.3536,2.7291
2164,19-04-2013,1.7944,2.3421,2.7319
2165,22-04-2013,1.7965,2.3498,2.7519
2166,23-04-2013,,,
2167,24-04-2013,1.8016,2.3501,2.7404
2168,25-04-2013,1.8034,2.344,2.748
2169,26-04-2013,1.799,2.3498,2.767
2170,29-04-2013,1.8004,2.3438,2.7768
2171,30-04-2013,1.7953,2.3501,2.784
2172,01-05-2013,,,
2173,02-05-2013,1.7963,2.3485,2.7781
2174,03-05-2013,1.7927,2.3603,2.7858
2175,06-05-2013,1.7942,2.3521,2.7839
2176,07-05-2013,1.7947,2.3522,2.7879
2177,08-05-2013,1.7991,2.3565,2.7897
2178,09-05-2013,1.7938,2.3542,2.7748
2179,10-05-2013,1.7899,2.353,2.7799
2180,13-05-2013,1.8001,2.3414,2.7677
2181,14-05-2013,1.8059,2.3423,2.7697
2182,15-05-2013,1.8102,2.3508,2.7638
2183,16-05-2013,1.8201,2.3456,2.767
2184,17-05-2013,1.8227,2.3466,2.77
2185,20-05-2013,1.8343,2.3596,2.7898
2186,21-05-2013,1.8428,2.3704,2.7965
2187,22-05-2013,1.8475,2.3779,2.7998
2188,23-05-2013,1.8401,2.3796,2.7751
2189,24-05-2013,1.8502,2.3833,2.783
2190,27-05-2013,1.8433,2.3891,2.7803
2191,28-05-2013,1.8442,2.3871,2.7866
2192,29-05-2013,1.8487,2.3888,2.7876
2193,30-05-2013,1.8642,2.4057,2.8048
2194,31-05-2013,1.8661,2.4208,2.8234
2195,03-06-2013,1.8842,2.4498,2.8603
2196,04-06-2013,1.8902,2.4603,2.8802
2197,05-06-2013,1.8745,2.4522,2.8636
2198,06-06-2013,1.8796,2.4573,2.8806
2199,07-06-2013,1.886,2.474,2.9079
2200,10-06-2013,1.8862,2.4983,2.9331
2201,11-06-2013,1.8941,2.5022,2.9352
2202,12-06-2013,1.8943,2.5153,2.9418
2203,13-06-2013,1.8758,2.4929,2.9327
2204,14-06-2013,1.868,2.491,2.9212
2205,17-06-2013,1.8534,2.4696,2.8952
2206,18-06-2013,1.8654,2.488,2.9268
2207,19-06-2013,1.8758,2.5083,2.9293
2208,20-06-2013,1.8811,2.5198,2.9366
2209,21-06-2013,1.9166,2.5327,2.9571
2210,24-06-2013,1.9312,2.5508,2.9825
2211,25-06-2013,1.9407,2.5426,2.9767
2212,26-06-2013,1.9339,2.538,2.9826
2213,27-06-2013,1.932,2.5192,2.9652
2214,28-06-2013,1.9272,2.5109,2.9415
2215,01-07-2013,1.9248,2.5137,2.9292
2216,02-07-2013,1.9235,2.5086,2.9229
2217,03-07-2013,1.9216,2.5042,2.9149
2218,04-07-2013,1.9477,2.524,2.9605
2219,05-07-2013,1.9482,2.5319,2.9559
2220,08-07-2013,1.9474,2.5073,2.9108
2221,09-07-2013,1.951,2.5057,2.9023
2222,10-07-2013,1.9386,2.4951,2.8824
2223,11-07-2013,1.9436,2.4907,2.8906
2224,12-07-2013,1.94,2.5324,2.9256
2225,15-07-2013,1.9573,2.5538,2.9552
2226,16-07-2013,1.9409,2.5305,2.9194
2227,17-07-2013,1.9276,2.5251,2.9039
2228,18-07-2013,1.9252,2.53,2.9156
2229,19-07-2013,1.9164,2.5115,2.9073
2230,22-07-2013,1.9213,2.5212,2.9255
2231,23-07-2013,1.9151,2.5216,2.9272
2232,24-07-2013,1.9117,2.5209,2.9303
2233,25-07-2013,1.9068,2.5243,2.9234
2234,26-07-2013,1.9247,2.5408,2.9426
2235,29-07-2013,1.9201,2.5496,2.9515
2236,30-07-2013,1.9235,2.5541,2.9531
2237,31-07-2013,1.9241,2.5539,2.9427
2238,01-08-2013,1.9309,2.5608,2.9291
2239,02-08-2013,1.9349,2.5617,2.9368
2240,05-08-2013,1.9453,2.5707,2.9429
2241,06-08-2013,1.9282,2.5599,2.9539
2242,07-08-2013,1.9292,2.5607,2.9588
2243,08-08-2013,,,
2244,09-08-2013,,,
2245,12-08-2013,1.9292,2.5607,2.9588
2246,13-08-2013,1.9231,2.5572,2.9713
2247,14-08-2013,1.9255,2.5597,2.9712
2248,15-08-2013,1.9358,2.5658,2.9895
2249,16-08-2013,1.9286,2.5622,2.9965
2250,19-08-2013,1.9342,2.5805,3.0195
2251,20-08-2013,1.9468,2.5973,3.0409
2252,21-08-2013,1.948,2.6061,3.0466
2253,22-08-2013,1.958,2.6223,3.0647
2254,23-08-2013,1.9835,2.6446,3.0855
2255,26-08-2013,1.9849,2.6509,3.091
2256,27-08-2013,1.9951,2.668,3.1017
2257,28-08-2013,2.0225,2.6989,3.1322
2258,29-08-2013,2.0557,2.747,3.1779
2259,30-08-2013,,,
2260,02-09-2013,2.0311,2.693,3.1447
2261,03-09-2013,2.016,2.6644,3.1349
2262,04-09-2013,2.0415,2.6895,3.1723
2263,05-09-2013,2.054,2.7058,3.1994
2264,06-09-2013,2.0732,2.7359,3.2342
2265,09-09-2013,2.063,2.7066,3.2099
2266,10-09-2013,2.0383,2.6889,3.1893
2267,11-09-2013,2.0285,2.687,3.1796
2268,12-09-2013,2.0137,2.6712,3.1695
2269,13-09-2013,2.0213,2.6869,3.1894
2270,16-09-2013,2.0257,2.6926,3.1986
2271,17-09-2013,1.9927,2.6617,3.1707
2272,18-09-2013,2.0045,2.6778,3.1828
2273,19-09-2013,2.0023,2.674,3.1892
2274,20-09-2013,1.9522,2.6449,3.1363
2275,23-09-2013,1.972,2.6689,3.1574
2276,24-09-2013,1.9856,2.6835,3.1802
2277,25-09-2013,1.9946,2.691,3.185
2278,26-09-2013,2.0034,2.7049,3.2038
2279,27-09-2013,2.0123,2.7171,3.2258
2280,30-09-2013,2.0342,2.7484,3.2665
2281,01-10-2013,2.0365,2.7502,3.2831
2282,02-10-2013,2.0102,2.7251,3.2592
2283,03-10-2013,2.0187,2.7305,3.2659
2284,04-10-2013,1.9989,2.719,3.2352
2285,07-10-2013,1.9964,2.7162,3.2057
2286,08-10-2013,1.9961,2.7101,3.2023
2287,09-10-2013,1.9875,2.6973,3.1899
2288,10-10-2013,1.9871,2.6869,3.171
2289,11-10-2013,1.9775,2.6738,3.1472
2290,14-10-2013,1.9764,2.6807,3.1529
2291,15-10-2013,,,
2292,16-10-2013,,,
2293,17-10-2013,,,
2294,18-10-2013,,,
2295,21-10-2013,1.9764,2.6807,3.1529
2296,22-10-2013,1.9746,2.6998,3.186
2297,23-10-2013,1.9802,2.7097,3.1911
2298,24-10-2013,1.9738,2.7153,3.1826
2299,25-10-2013,1.976,2.7262,3.1909
2300,28-10-2013,1.9853,2.7398,3.2098
2301,29-10-2013,,,
2302,30-10-2013,1.9853,2.7398,3.2098
2303,31-10-2013,1.9888,2.7361,3.189
2304,01-11-2013,1.9895,2.72,3.1855
2305,04-11-2013,2.0063,2.7128,3.2009
2306,05-11-2013,2.0178,2.7254,3.2148
2307,06-11-2013,2.0235,2.7303,3.2378
2308,07-11-2013,2.0262,2.7374,3.2553
2309,08-11-2013,2.0306,2.7384,3.2576
2310,11-11-2013,2.0265,2.7197,3.2527
2311,12-11-2013,2.0358,2.7262,3.2513
2312,13-11-2013,2.05,2.7461,3.2525
2313,14-11-2013,2.0516,2.7539,3.2677
2314,15-11-2013,2.0442,2.7486,3.2706
2315,18-11-2013,2.0374,2.741,3.2688
2316,19-11-2013,2.0201,2.7293,3.2511
2317,20-11-2013,2.0169,2.7242,3.2407
2318,21-11-2013,2.0098,2.719,3.2385
2319,22-11-2013,2.0181,2.7123,3.245
2320,25-11-2013,2.0164,2.7255,3.2612
2321,26-11-2013,1.9969,2.6995,3.2287
2322,27-11-2013,2.0071,2.7193,3.24
2323,28-11-2013,2.0154,2.7398,3.2743
2324,29-11-2013,2.0166,2.7423,3.2877
2325,02-12-2013,2.0174,2.7454,3.2898
2326,03-12-2013,2.0282,2.7495,3.3205
2327,04-12-2013,2.0359,2.7629,3.3348
2328,05-12-2013,2.0455,2.779,3.3415
2329,06-12-2013,2.0482,2.7846,3.3445
2330,09-12-2013,2.0394,2.7866,3.3289
2331,10-12-2013,2.0313,2.7864,3.3207
2332,11-12-2013,2.0265,2.786,3.3259
2333,12-12-2013,2.0294,2.7932,3.3214
2334,13-12-2013,2.037,2.8064,3.3357
2335,16-12-2013,2.0404,2.8031,3.3205
2336,17-12-2013,2.0337,2.8016,3.3135
2337,18-12-2013,2.0372,2.8042,3.3134
2338,19-12-2013,2.0423,2.8086,3.3319
2339,20-12-2013,2.0608,2.8188,3.3686
2340,23-12-2013,2.089,2.8505,3.4082
2341,24-12-2013,2.0877,2.8573,3.4091
2342,25-12-2013,2.0812,2.8466,3.3978
2343,26-12-2013,2.071,2.8353,3.3735
2344,27-12-2013,2.0957,2.8693,3.4286
2345,30-12-2013,2.1604,2.9844,3.5601
2346,31-12-2013,2.1343,2.9365,3.5114
2347,01-01-2014,,,
2348,02-01-2014,2.1304,2.9344,3.5157
2349,03-01-2014,2.1718,2.9744,3.5841
2350,06-01-2014,2.1687,2.9587,3.5606
2351,07-01-2014,2.1878,2.9767,3.5748
2352,08-01-2014,2.1723,2.9613,3.5574
2353,09-01-2014,2.1757,2.9575,3.5663
2354,10-01-2014,2.1845,2.9732,3.5902
2355,13-01-2014,2.176,2.9586,3.5675
2356,14-01-2014,2.1719,2.9671,3.5624
2357,15-01-2014,2.1909,2.9969,3.5926
2358,16-01-2014,2.1911,2.9834,3.589
2359,17-01-2014,2.206,3.0025,3.5981
2360,20-01-2014,2.2084,3.0023,3.6167
2361,21-01-2014,2.2385,3.0337,3.6731
2362,22-01-2014,2.2415,3.033,3.6752
2363,23-01-2014,2.2551,3.0557,3.7191
2364,24-01-2014,2.2741,3.0997,3.7686
2365,27-01-2014,2.3142,3.1694,3.8332
2366,28-01-2014,2.3428,3.2053,3.8693
2367,29-01-2014,2.2658,3.0934,3.7499
2368,30-01-2014,2.2234,3.0362,3.6777
2369,31-01-2014,2.2795,3.1003,3.7509
2370,03-02-2014,2.2696,3.0726,3.7295
2371,04-02-2014,2.2634,3.0557,3.6971
2372,05-02-2014,2.256,3.0492,3.6759
2373,06-02-2014,2.2393,3.0271,3.6403
2374,07-02-2014,2.2249,3.0078,3.6186
2375,10-02-2014,2.2169,3.0094,3.6162
2376,11-02-2014,2.2247,3.034,3.6416
2377,12-02-2014,2.2024,3.0111,3.6135
2378,13-02-2014,2.1923,2.9857,3.6112
2379,14-02-2014,2.2003,3.0062,3.6557
2380,17-02-2014,2.1845,2.992,3.6429
2381,18-02-2014,2.181,2.9891,3.6452
2382,19-02-2014,2.179,2.9905,3.6302
2383,20-02-2014,2.1881,3.009,3.6421
2384,21-02-2014,2.2081,3.0249,3.6717
2385,24-02-2014,2.1972,3.012,3.6566
2386,25-02-2014,2.1806,2.9967,3.6235
2387,26-02-2014,2.2046,3.0319,3.6736
2388,27-02-2014,2.2081,3.0326,3.6765
2389,28-02-2014,2.2342,3.0508,3.7114
2390,03-03-2014,2.2129,3.0477,3.6931
2391,04-03-2014,2.2185,3.0556,3.705
2392,05-03-2014,2.2119,3.044,3.6867
2393,06-03-2014,2.2074,3.0298,3.6775
2394,07-03-2014,2.1999,3.0225,3.6706
2395,10-03-2014,2.1873,3.0381,3.66
2396,11-03-2014,2.2118,3.07,3.6792
2397,12-03-2014,2.222,3.0781,3.6871
2398,13-03-2014,2.2459,3.1153,3.7227
2399,14-03-2014,2.2244,3.1037,3.7049
2400,17-03-2014,2.2322,3.0993,3.7012
2401,18-03-2014,2.2216,3.0872,3.6872
2402,19-03-2014,2.2224,3.0916,3.6837
2403,20-03-2014,2.2212,3.0919,3.6875
2404,21-03-2014,2.2373,3.0842,3.6901
2405,24-03-2014,2.235,3.0824,3.6811
2406,25-03-2014,2.237,3.0823,3.6822
2407,26-03-2014,2.2319,3.0831,3.6772
2408,27-03-2014,2.2121,3.0524,3.6527
2409,28-03-2014,2.1912,3.0148,3.6322
2410,31-03-2014,2.1898,3.0072,3.6343
2411,01-04-2014,2.1557,2.9699,3.5813
2412,02-04-2014,2.1492,2.9643,3.5712
2413,03-04-2014,2.1311,2.9392,3.5414
2414,04-04-2014,2.1355,2.939,3.5404
2415,07-04-2014,2.1354,2.9264,3.5354
2416,08-04-2014,2.1183,2.9068,3.506
2417,09-04-2014,2.0941,2.8838,3.4913
2418,10-04-2014,2.1046,2.9036,3.5174
2419,11-04-2014,2.0993,2.9105,3.5162
2420,14-04-2014,2.1177,2.9406,3.5421
2421,15-04-2014,2.1268,2.9419,3.5504
2422,16-04-2014,2.1263,2.9342,3.5483
2423,17-04-2014,2.1322,2.9507,3.5741
2424,18-04-2014,2.1302,2.9505,3.5775
2425,21-04-2014,2.1284,2.9411,3.5662
2426,22-04-2014,2.133,2.9481,3.5793
2427,23-04-2014,,,
2428,24-04-2014,2.1372,2.9516,3.5896
2429,25-04-2014,2.1387,2.9568,3.5845
2430,28-04-2014,2.1339,2.9533,3.5822
2431,29-04-2014,2.1313,2.9558,3.5843
2432,30-04-2014,2.118,2.935,3.5556
2433,01-05-2014,,,
2434,02-05-2014,2.1154,2.9252,3.5526
2435,05-05-2014,2.1073,2.9194,3.5493
2436,06-05-2014,2.0966,2.9087,3.5306
2437,07-05-2014,2.0932,2.9153,3.5426
2438,08-05-2014,2.0923,2.9137,3.5451
2439,09-05-2014,2.0746,2.8917,3.5127
2440,12-05-2014,2.0766,2.8671,3.5029
2441,13-05-2014,2.0755,2.8573,3.4985
2442,14-05-2014,2.0712,2.8451,3.4836
2443,15-05-2014,2.0711,2.8409,3.4752
2444,16-05-2014,2.077,2.8387,3.4733
2445,19-05-2014,,,
2446,20-05-2014,2.0981,2.8761,3.5194
2447,21-05-2014,2.1046,2.8826,3.5365
2448,22-05-2014,2.1072,2.8869,3.5532
2449,23-05-2014,2.0921,2.8607,3.525
2450,26-05-2014,2.0845,2.841,3.5059
2451,27-05-2014,2.0848,2.8435,3.5058
2452,28-05-2014,2.0973,2.8621,3.5254
2453,29-05-2014,2.1045,2.866,3.5208
2454,30-05-2014,2.0922,2.8476,3.4921
2455,02-06-2014,2.0916,2.8471,3.4954
2456,03-06-2014,2.096,2.8521,3.5045
2457,04-06-2014,2.1016,2.861,3.5159
2458,05-06-2014,2.1199,2.8862,3.5414
